datetime,Global_active_power,Global_reactive_power,Global_intensity,Energy_kWh,hour,day_of_week,month,is_weekend,is_night,lag_1h,lag_24h,lag_168h,rolling_mean_24h,rolling_std_7d,is_holiday
2009-04-07 16:00:00,0.3351,0.0752,1.4633,0.3351,16,1,4,0,0,0.345,0.3545,1.4422,0.9876,0.7409,0
2009-04-07 17:00:00,0.37,0.1152,1.6333,0.37,17,1,4,0,0,0.3351,0.3596,0.8092,0.9881,0.7427,0
2009-04-07 18:00:00,0.4602,0.1533,2.1033,0.4602,18,1,4,0,0,0.37,0.3812,0.2971,0.9914,0.7418,0
2009-04-07 19:00:00,0.7072,0.242,3.1,0.7072,19,1,4,0,0,0.4602,1.6622,1.0326,0.9516,0.7424,0
2009-04-07 20:00:00,2.1163,0.1972,8.85,2.1163,20,1,4,0,0,0.7072,2.1429,3.5067,0.9505,0.7229,0
2009-04-07 21:00:00,2.3094,0.1189,9.6233,2.3094,21,1,4,0,0,2.1163,2.1174,2.0393,0.9585,0.7253,0
2009-04-07 22:00:00,1.9566,0.1318,8.1033,1.9566,22,1,4,0,0,2.3094,0.8884,0.6354,1.003,0.7275,0
2009-04-07 23:00:00,0.649,0.1054,2.7133,0.649,23,1,4,0,0,1.9566,0.7187,0.3989,1.0001,0.7263,0
2009-04-08 00:00:00,1.1637,0.1176,4.8667,1.1637,0,2,4,0,1,0.649,0.7413,0.985,1.0177,0.7262,0
2009-04-08 01:00:00,0.4229,0.0832,1.8467,0.4229,1,2,4,0,1,1.1637,0.3753,0.743,1.0197,0.7276,0
2009-04-08 02:00:00,0.4484,0.1261,1.97,0.4484,2,2,4,0,1,0.4229,0.3481,0.7337,1.0238,0.7288,0
2009-04-08 03:00:00,0.4064,0.0704,1.7967,0.4064,3,2,4,0,1,0.4484,0.3726,0.7025,1.0252,0.7301,0
2009-04-08 04:00:00,0.3995,0.118,1.7467,0.3995,4,2,4,0,1,0.4064,0.35,1.3834,1.0273,0.7318,0
2009-04-08 05:00:00,0.4098,0.0673,1.8,0.4098,5,2,4,0,1,0.3995,0.371,0.6957,1.0289,0.733,0
2009-04-08 06:00:00,0.8245,0.1143,3.56,0.8245,6,2,4,0,1,0.4098,1.3243,0.9617,1.0081,0.7332,0
2009-04-08 07:00:00,2.213,0.0812,9.31,2.213,7,2,4,0,0,0.8245,2.2093,2.3701,1.0082,0.7317,0
2009-04-08 08:00:00,1.4776,0.0664,6.0867,1.4776,8,2,4,0,0,2.213,1.5062,2.9341,1.0071,0.7182,0
2009-04-08 09:00:00,1.5108,0.1084,6.2167,1.5108,9,2,4,0,0,1.4776,1.5155,1.3755,1.0069,0.7186,0
2009-04-08 10:00:00,1.5343,0.0797,6.4,1.5343,10,2,4,0,0,1.5108,1.5236,1.4278,1.0073,0.719,0
2009-04-08 11:00:00,1.5228,0.1827,6.6233,1.5228,11,2,4,0,0,1.5343,1.5989,1.4537,1.0041,0.7192,0
2009-04-08 12:00:00,0.5649,0.1127,2.52,0.5649,12,2,4,0,0,1.5228,1.4203,0.3291,0.9685,0.7179,0
2009-04-08 13:00:00,0.5756,0.107,2.69,0.5756,13,2,4,0,0,0.5649,0.7572,0.9341,0.9609,0.7189,0
2009-04-08 14:00:00,2.2546,0.1061,9.47,2.2546,14,2,4,0,0,0.5756,0.3392,0.5283,1.0407,0.7233,0
2009-04-08 15:00:00,0.987,0.1702,4.3067,0.987,15,2,4,0,0,2.2546,0.345,0.3406,1.0675,0.721,0
2009-04-08 16:00:00,0.8788,0.0792,3.73,0.8788,16,2,4,0,0,0.987,0.3351,0.3681,1.0901,0.719,0
2009-04-08 17:00:00,0.7893,0.1396,3.4467,0.7893,17,2,4,0,0,0.8788,0.37,0.3947,1.1076,0.7173,0
2009-04-08 18:00:00,0.4328,0.0781,1.83,0.4328,18,2,4,0,0,0.7893,0.4602,0.3785,1.1065,0.717,0
2009-04-08 19:00:00,0.4591,0.1546,2.02,0.4591,19,2,4,0,0,0.4328,0.7072,2.4268,1.0961,0.7113,0
2009-04-08 20:00:00,2.0883,0.1802,8.8033,2.0883,20,2,4,0,0,0.4591,2.1163,2.1505,1.095,0.7107,0
2009-04-08 21:00:00,2.4451,0.1573,10.2233,2.4451,21,2,4,0,0,2.0883,2.3094,2.2806,1.1006,0.7125,0
2009-04-08 22:00:00,1.3433,0.0868,5.6167,1.3433,22,2,4,0,0,2.4451,1.9566,1.1022,1.0751,0.7128,0
2009-04-08 23:00:00,0.4242,0.1021,1.79,0.4242,23,2,4,0,0,1.3433,0.649,0.3528,1.0657,0.7123,0
2009-04-09 00:00:00,0.4315,0.1103,1.8233,0.4315,0,3,4,0,1,0.4242,1.1637,0.3503,1.0352,0.7118,0
2009-04-09 01:00:00,0.5021,0.0796,2.0667,0.5021,1,3,4,0,1,0.4315,0.4229,0.3694,1.0385,0.7111,0
2009-04-09 02:00:00,0.3596,0.1254,1.5133,0.3596,2,3,4,0,1,0.5021,0.4484,0.3373,1.0348,0.711,0
2009-04-09 03:00:00,0.3633,0.071,1.5167,0.3633,3,3,4,0,1,0.3596,0.4064,0.3745,1.033,0.711,0
2009-04-09 04:00:00,0.3767,0.1205,1.6,0.3767,4,3,4,0,1,0.3633,0.3995,0.3394,1.032,0.7108,0
2009-04-09 05:00:00,1.0032,0.0622,4.1267,1.0032,5,3,4,0,1,0.3767,0.4098,0.7857,1.0568,0.7104,0
2009-04-09 06:00:00,1.5582,0.0984,6.5067,1.5582,6,3,4,0,1,1.0032,0.8245,0.8084,1.0873,0.711,0
2009-04-09 07:00:00,3.0014,0.1211,12.5233,3.0014,7,3,4,0,0,1.5582,2.213,2.6133,1.1202,0.7166,0
2009-04-09 08:00:00,1.5162,0.0684,6.28,1.5162,8,3,4,0,0,3.0014,1.4776,1.5963,1.1218,0.7163,0
2009-04-09 09:00:00,1.4062,0.0972,5.7967,1.4062,9,3,4,0,0,1.5162,1.5108,1.399,1.1174,0.7163,0
2009-04-09 10:00:00,1.5118,0.0586,6.2867,1.5118,10,3,4,0,0,1.4062,1.5343,1.4355,1.1165,0.7165,0
2009-04-09 11:00:00,1.5624,0.0963,6.47,1.5624,11,3,4,0,0,1.5118,1.5228,1.387,1.1182,0.7171,0
2009-04-09 12:00:00,1.5432,0.1239,6.3033,1.5432,12,3,4,0,0,1.5624,0.5649,1.4101,1.1589,0.7175,0
2009-04-09 13:00:00,1.2178,0.1122,5.0033,1.2178,13,3,4,0,0,1.5432,0.5756,1.4584,1.1857,0.717,0
2009-04-09 14:00:00,0.4274,0.088,1.7767,0.4274,14,3,4,0,0,1.2178,2.2546,1.434,1.1095,0.7184,0
2009-04-09 15:00:00,0.3524,0.1129,1.51,0.3524,15,3,4,0,0,0.4274,0.987,1.4732,1.0831,0.7201,0
2009-04-09 16:00:00,0.3906,0.1144,1.6567,0.3906,16,3,4,0,0,0.3524,0.8788,1.3425,1.0628,0.7218,0
2009-04-09 17:00:00,0.5079,0.0806,2.09,0.5079,17,3,4,0,0,0.3906,0.7893,0.3363,1.051,0.7209,0
2009-04-09 18:00:00,1.1679,0.1381,4.9133,1.1679,18,3,4,0,0,0.5079,0.4328,0.4939,1.0817,0.7194,0
2009-04-09 19:00:00,3.3969,0.379,14.3067,3.3969,19,3,4,0,0,1.1679,0.4591,1.4403,1.2041,0.7407,0
2009-04-09 20:00:00,3.1707,0.2428,13.1933,3.1707,20,3,4,0,0,3.3969,2.0883,2.8592,1.2492,0.7455,0
2009-04-09 21:00:00,3.4166,0.128,14.2767,3.4166,21,3,4,0,0,3.1707,2.4451,1.8531,1.2896,0.7645,0
2009-04-09 22:00:00,1.6903,0.2087,6.9967,1.6903,22,3,4,0,0,3.4166,1.3433,1.1376,1.3041,0.7658,0
2009-04-09 23:00:00,0.6336,0.1114,2.6133,0.6336,23,3,4,0,0,1.6903,0.4242,0.3709,1.3128,0.7645,0
2009-04-10 00:00:00,0.4321,0.1352,1.8667,0.4321,0,4,4,0,1,0.6336,0.4315,0.3546,1.3129,0.7641,0
2009-04-10 01:00:00,0.331,0.0884,1.4067,0.331,1,4,4,0,1,0.4321,0.5021,0.3391,1.3057,0.7641,0
2009-04-10 02:00:00,0.7374,0.1112,3.0633,0.7374,2,4,4,0,1,0.331,0.3596,0.4987,1.3215,0.7632,0
2009-04-10 03:00:00,0.625,0.0765,2.59,0.625,3,4,4,0,1,0.7374,0.3633,0.792,1.3324,0.7637,0
2009-04-10 04:00:00,0.3944,0.1068,1.69,0.3944,4,4,4,0,1,0.625,0.3767,0.3277,1.3331,0.7633,0
2009-04-10 05:00:00,0.3401,0.1002,1.4467,0.3401,5,4,4,0,1,0.3944,1.0032,0.3517,1.3055,0.7634,0
2009-04-10 06:00:00,0.8864,0.0905,3.6767,0.8864,6,4,4,0,1,0.3401,1.5582,0.9248,1.2775,0.7635,0
2009-04-10 07:00:00,2.6104,0.1513,10.9033,2.6104,7,4,4,0,0,0.8864,3.0014,2.2826,1.2612,0.7669,0
2009-04-10 08:00:00,2.1925,0.0903,9.15,2.1925,8,4,4,0,0,2.6104,1.5162,1.4793,1.2894,0.7708,0
2009-04-10 09:00:00,2.0415,0.1186,8.47,2.0415,9,4,4,0,0,2.1925,1.4062,1.3923,1.3158,0.7738,0
2009-04-10 10:00:00,1.4771,0.0811,6.0667,1.4771,10,4,4,0,0,2.0415,1.5118,1.4034,1.3144,0.774,0
2009-04-10 11:00:00,1.4534,0.1224,6.0033,1.4534,11,4,4,0,0,1.4771,1.5624,0.3488,1.3099,0.772,0
2009-04-10 12:00:00,1.6635,0.0912,6.8767,1.6635,12,4,4,0,0,1.4534,1.5432,0.3794,1.3149,0.7709,0
2009-04-10 13:00:00,1.5188,0.1411,6.2233,1.5188,13,4,4,0,0,1.6635,1.2178,1.1945,1.3274,0.7714,0
2009-04-10 14:00:00,1.5885,0.1702,6.5533,1.5885,14,4,4,0,0,1.5188,0.4274,1.7259,1.3758,0.7709,0
2009-04-10 15:00:00,0.5605,0.1419,2.4467,0.5605,15,4,4,0,0,1.5885,0.3524,0.8723,1.3845,0.7719,0
2009-04-10 16:00:00,0.4046,0.1149,1.7467,0.4046,16,4,4,0,0,0.5605,0.3906,0.3646,1.385,0.7717,0
2009-04-10 17:00:00,0.6892,0.081,2.85,0.6892,17,4,4,0,0,0.4046,0.5079,1.5097,1.3926,0.7719,0
2009-04-10 18:00:00,1.3646,0.1054,5.6767,1.3646,18,4,4,0,0,0.6892,1.1679,0.7479,1.4008,0.7715,0
2009-04-10 19:00:00,2.5269,0.1472,10.7567,2.5269,19,4,4,0,0,1.3646,3.3969,0.3576,1.3645,0.7765,0
2009-04-10 20:00:00,2.5947,0.1791,10.84,2.5947,20,4,4,0,0,2.5269,3.1707,1.3089,1.3405,0.7843,0
2009-04-10 21:00:00,1.9003,0.1066,7.84,1.9003,21,4,4,0,0,2.5947,3.4166,1.6472,1.2774,0.7855,0
2009-04-10 22:00:00,1.7996,0.1219,7.3633,1.7996,22,4,4,0,0,1.9003,1.6903,1.7453,1.2819,0.7858,0
2009-04-10 23:00:00,0.5693,0.0905,2.3933,0.5693,23,4,4,0,0,1.7996,0.6336,0.3725,1.2792,0.7847,0
2009-04-11 00:00:00,0.4202,0.1305,1.8133,0.4202,0,5,4,1,1,0.5693,0.4321,0.3876,1.2787,0.7845,0
2009-04-11 01:00:00,0.3612,0.0601,1.5367,0.3612,1,5,4,1,1,0.4202,0.331,0.3546,1.28,0.7845,0
2009-04-11 02:00:00,0.4386,0.1298,1.9133,0.4386,2,5,4,1,1,0.3612,0.7374,0.4019,1.2676,0.7843,0
2009-04-11 03:00:00,0.3224,0.0639,1.3333,0.3224,3,5,4,1,1,0.4386,0.625,0.359,1.2549,0.7845,0
2009-04-11 04:00:00,0.3971,0.1117,1.69,0.3971,4,5,4,1,1,0.3224,0.3944,0.3596,1.2551,0.7843,0
2009-04-11 05:00:00,0.3165,0.0583,1.3,0.3165,5,5,4,1,1,0.3971,0.3401,0.3837,1.2541,0.7847,0
2009-04-11 06:00:00,0.62,0.1139,2.6,0.62,6,5,4,1,1,0.3165,0.8864,0.9455,1.243,0.7856,0
2009-04-11 07:00:00,2.1471,0.0886,8.8967,2.1471,7,5,4,1,0,0.62,2.6104,1.1468,1.2237,0.7893,0
2009-04-11 08:00:00,1.5561,0.1107,6.4967,1.5561,8,5,4,1,0,2.1471,2.1925,1.7548,1.1972,0.7886,0
2009-04-11 09:00:00,1.4781,0.0744,6.1533,1.4781,9,5,4,1,0,1.5561,2.0415,1.4988,1.1737,0.7885,0
2009-04-11 10:00:00,1.6387,0.1142,6.89,1.6387,10,5,4,1,0,1.4781,1.4771,1.4814,1.1804,0.789,0
2009-04-11 11:00:00,3.4522,0.2037,14.5833,3.4522,11,5,4,1,0,1.6387,1.4534,2.0973,1.2637,0.8053,0
2009-04-11 12:00:00,1.6153,0.176,6.6533,1.6153,12,5,4,1,0,3.4522,1.6635,2.5878,1.2617,0.7986,0
2009-04-11 13:00:00,1.711,0.1733,7.14,1.711,13,5,4,1,0,1.6153,1.5188,1.3577,1.2697,0.7995,0
2009-04-11 14:00:00,1.5914,0.1735,6.5633,1.5914,14,5,4,1,0,1.711,1.5885,1.5613,1.2698,0.7996,0
2009-04-11 15:00:00,1.5229,0.2297,6.3567,1.5229,15,5,4,1,0,1.5914,0.5605,3.2344,1.3099,0.7839,0
2009-04-11 16:00:00,1.9821,0.404,8.51,1.9821,16,5,4,1,0,1.5229,0.4046,2.4122,1.3756,0.7805,0
2009-04-11 17:00:00,1.6054,0.2957,6.8433,1.6054,17,5,4,1,0,1.9821,0.6892,1.9759,1.4138,0.7787,0
2009-04-11 18:00:00,2.0102,0.3115,8.4333,2.0102,18,5,4,1,0,1.6054,1.3646,1.8403,1.4407,0.7797,0
2009-04-11 19:00:00,4.3047,0.3481,18.1967,4.3047,19,5,4,1,0,2.0102,2.5269,2.2814,1.5148,0.8121,0
2009-04-11 20:00:00,4.1451,0.3548,17.6233,4.1451,20,5,4,1,0,4.3047,2.5947,3.1153,1.5794,0.8306,0
2009-04-11 21:00:00,2.7389,0.1594,11.4533,2.7389,21,5,4,1,0,4.1451,1.9003,1.6919,1.6143,0.8384,0
2009-04-11 22:00:00,3.0515,0.2297,12.6633,3.0515,22,5,4,1,0,2.7389,1.7996,1.8052,1.6665,0.8494,0
2009-04-11 23:00:00,1.6141,0.1122,6.5633,1.6141,23,5,4,1,0,3.0515,0.5693,1.4862,1.71,0.8497,0
2009-04-12 00:00:00,1.4865,0.1843,6.08,1.4865,0,6,4,1,1,1.6141,0.4202,1.4466,1.7545,0.8498,0
2009-04-12 01:00:00,1.4682,0.1001,6.03,1.4682,1,6,4,1,1,1.4865,0.3612,0.3765,1.8006,0.8477,0
2009-04-12 02:00:00,1.4627,0.1544,6.0,1.4627,2,6,4,1,1,1.4682,0.4386,0.3674,1.8433,0.8455,0
2009-04-12 03:00:00,1.0891,0.1456,4.5267,1.0891,3,6,4,1,1,1.4627,0.3224,0.3913,1.8752,0.8432,0
2009-04-12 04:00:00,0.3584,0.122,1.5567,0.3584,4,6,4,1,1,1.0891,0.3971,0.3513,1.8736,0.8431,0
2009-04-12 05:00:00,0.4491,0.1945,1.9933,0.4491,5,6,4,1,1,0.3584,0.3165,0.3929,1.8791,0.8428,0
2009-04-12 06:00:00,0.3089,0.0585,1.29,0.3089,6,6,4,1,1,0.4491,0.62,0.3502,1.8662,0.8431,0
2009-04-12 07:00:00,1.776,0.1793,7.52,1.776,7,6,4,1,0,0.3089,2.1471,1.491,1.8507,0.8439,0
2009-04-12 08:00:00,1.9739,0.1198,8.2367,1.9739,8,6,4,1,0,1.776,1.5561,1.2742,1.8681,0.846,0
2009-04-12 09:00:00,1.5353,0.1202,6.4333,1.5353,9,6,4,1,0,1.9739,1.4781,0.9276,1.8705,0.846,0
2009-04-12 10:00:00,1.4614,0.1267,6.1833,1.4614,10,6,4,1,0,1.5353,1.6387,1.3846,1.8631,0.8461,0
2009-04-12 11:00:00,0.9088,0.1183,3.8633,0.9088,11,6,4,1,0,1.4614,3.4522,2.386,1.7571,0.8416,0
2009-04-12 12:00:00,0.5246,0.1625,2.3267,0.5246,12,6,4,1,0,0.9088,1.6153,2.7842,1.7117,0.8343,0
2009-04-12 13:00:00,0.7163,0.1386,3.1667,0.7163,13,6,4,1,0,0.5246,1.711,1.1237,1.6702,0.8351,0
2009-04-12 14:00:00,1.5608,0.3156,6.59,1.5608,14,6,4,1,0,0.7163,1.5914,0.4262,1.669,0.8334,0
2009-04-12 15:00:00,0.4927,0.1024,2.19,0.4927,15,6,4,1,0,1.5608,1.5229,0.3329,1.626,0.8325,0
2009-04-12 16:00:00,0.5899,0.2328,2.67,0.5899,16,6,4,1,0,0.4927,1.9821,0.3834,1.568,0.8315,0
2009-04-12 17:00:00,0.6932,0.3258,3.17,0.6932,17,6,4,1,0,0.5899,1.6054,0.869,1.53,0.832,0
2009-04-12 18:00:00,1.7679,0.3976,7.7367,1.7679,18,6,4,1,0,0.6932,2.0102,0.7526,1.5199,0.8324,0
2009-04-12 19:00:00,2.6532,0.4166,11.3867,2.6532,19,6,4,1,0,1.7679,4.3047,0.8465,1.4511,0.8394,0
2009-04-12 20:00:00,5.0983,0.2891,21.8367,5.0983,20,6,4,1,0,2.6532,4.1451,2.1835,1.4908,0.8882,0
2009-04-12 21:00:00,5.134,0.3276,22.0033,5.134,21,6,4,1,0,5.0983,2.7389,1.2595,1.5906,0.9377,0
2009-04-12 22:00:00,1.484,0.1782,6.2533,1.484,22,6,4,1,0,5.134,3.0515,0.4369,1.5253,0.9357,0
2009-04-12 23:00:00,0.6904,0.1839,2.9433,0.6904,23,6,4,1,0,1.484,1.6141,0.3907,1.4868,0.9343,0
2009-04-13 00:00:00,0.4185,0.1085,1.8333,0.4185,0,0,4,0,1,0.6904,1.4865,0.3751,1.4423,0.9341,0
2009-04-13 01:00:00,0.457,0.1251,1.9867,0.457,1,0,4,0,1,0.4185,1.4682,0.3374,1.4002,0.9334,0
2009-04-13 02:00:00,0.4133,0.1385,1.8667,0.4133,2,0,4,0,1,0.457,1.4627,0.3757,1.3565,0.9332,0
2009-04-13 03:00:00,0.7914,0.0885,3.3433,0.7914,3,0,4,0,1,0.4133,1.0891,0.41,1.3441,0.9316,0
2009-04-13 04:00:00,0.5961,0.1578,2.6267,0.5961,4,0,4,0,1,0.7914,0.3584,0.8275,1.354,0.9324,0
2009-04-13 05:00:00,0.4284,0.0859,1.8533,0.4284,5,0,4,0,1,0.5961,0.4491,0.3409,1.3531,0.9319,0
2009-04-13 06:00:00,0.9427,0.1541,4.0833,0.9427,6,0,4,0,1,0.4284,0.3089,0.8836,1.3795,0.9318,0
2009-04-13 07:00:00,0.9304,0.1287,4.0133,0.9304,7,0,4,0,0,0.9427,1.776,1.9853,1.3443,0.9305,0
2009-04-13 08:00:00,2.9861,0.2153,12.7367,2.9861,8,0,4,0,0,0.9304,1.9739,1.4853,1.3864,0.9398,0
2009-04-13 09:00:00,1.7326,0.1147,7.29,1.7326,9,0,4,0,0,2.9861,1.5353,1.4063,1.3947,0.9404,0
2009-04-13 10:00:00,0.796,0.1251,3.3667,0.796,10,0,4,0,0,1.7326,1.4614,1.4016,1.3669,0.941,0
2009-04-13 11:00:00,0.5765,0.1447,2.49,0.5765,11,0,4,0,0,0.796,0.9088,1.4482,1.3531,0.9425,0
2009-04-13 12:00:00,0.5705,0.0818,2.4267,0.5705,12,0,4,0,0,0.5765,0.5246,1.4067,1.355,0.9439,0
2009-04-13 13:00:00,0.8043,0.1551,3.5333,0.8043,13,0,4,0,0,0.5705,0.7163,1.4436,1.3587,0.9445,0
2009-04-13 14:00:00,0.5689,0.0861,2.4133,0.5689,14,0,4,0,0,0.8043,1.5608,1.1091,1.3173,0.9459,0
2009-04-13 15:00:00,0.4572,0.1429,2.0133,0.4572,15,0,4,0,0,0.5689,0.4927,0.3494,1.3159,0.9453,0
2009-04-13 16:00:00,1.2122,0.1026,5.0467,1.2122,16,0,4,0,0,0.4572,0.5899,0.3545,1.3418,0.9427,0
2009-04-13 17:00:00,0.4633,0.1394,2.04,0.4633,17,0,4,0,0,1.2122,0.6932,0.3596,1.3322,0.9422,0
2009-04-13 18:00:00,1.2089,0.2634,5.2897,1.2089,18,0,4,0,0,0.4633,1.7679,0.3812,1.3089,0.9397,0
2009-04-13 19:00:00,0.8418,0.1453,3.68,0.8418,19,0,4,0,0,1.2089,2.6532,1.6622,1.2335,0.9398,0
2009-04-13 20:00:00,3.4582,0.159,14.59,3.4582,20,0,4,0,0,0.8418,5.0983,2.1429,1.1651,0.9526,0
2009-04-13 21:00:00,2.6158,0.126,10.97,2.6158,21,0,4,0,0,3.4582,5.134,2.1174,1.0602,0.956,0
2009-04-13 22:00:00,2.0567,0.1481,8.51,2.0567,22,0,4,0,0,2.6158,1.484,0.8884,1.0841,0.9574,0
2009-04-13 23:00:00,1.3571,0.1962,5.7233,1.3571,23,0,4,0,0,2.0567,0.6904,0.7187,1.1118,0.9565,0
2009-04-14 00:00:00,0.4273,0.0914,1.86,0.4273,0,1,4,0,1,1.3571,0.4185,0.7413,1.1122,0.9579,0
2009-04-14 01:00:00,0.4592,0.1367,2.0467,0.4592,1,1,4,0,1,0.4273,0.457,0.3753,1.1123,0.9574,0
2009-04-14 02:00:00,0.448,0.1071,1.9667,0.448,2,1,4,0,1,0.4592,0.4133,0.3481,1.1137,0.9568,0
2009-04-14 03:00:00,0.4038,0.1113,1.8,0.4038,3,1,4,0,1,0.448,0.7914,0.3726,1.0976,0.9567,0
2009-04-14 04:00:00,0.4554,0.1133,2.01,0.4554,4,1,4,0,1,0.4038,0.5961,0.35,1.0917,0.9561,0
2009-04-14 05:00:00,0.3938,0.0941,1.7433,0.3938,5,1,4,0,1,0.4554,0.4284,0.371,1.0903,0.956,0
2009-04-14 06:00:00,0.9627,0.1181,4.2067,0.9627,6,1,4,0,1,0.3938,0.9427,1.3243,1.0911,0.9563,0
2009-04-14 07:00:00,2.0542,0.0966,8.63,2.0542,7,1,4,0,0,0.9627,0.9304,2.2093,1.1379,0.9554,0
2009-04-14 08:00:00,1.6679,0.2329,7.0333,1.6679,8,1,4,0,0,2.0542,2.9861,1.5062,1.083,0.9558,0
2009-04-14 09:00:00,1.4265,0.0706,5.8833,1.4265,9,1,4,0,0,1.6679,1.7326,1.5155,1.0703,0.9557,0
2009-04-14 10:00:00,1.7534,0.2043,7.4033,1.7534,10,1,4,0,0,1.4265,0.796,1.5236,1.1102,0.9562,0
2009-04-14 11:00:00,1.2905,0.0987,5.4533,1.2905,11,1,4,0,0,1.7534,0.5765,1.5989,1.1399,0.9558,0
2009-04-14 12:00:00,1.3833,0.1288,5.73,1.3833,12,1,4,0,0,1.2905,0.5705,1.4203,1.1738,0.9558,0
2009-04-14 13:00:00,0.4328,0.103,1.9067,0.4328,13,1,4,0,0,1.3833,0.8043,0.7572,1.1583,0.9572,0
2009-04-14 14:00:00,0.4228,0.1633,1.9067,0.4228,14,1,4,0,0,0.4328,0.5689,0.3392,1.1522,0.9567,0
2009-04-14 15:00:00,0.4231,0.0972,1.8367,0.4231,15,1,4,0,0,0.4228,0.4572,0.345,1.1508,0.9563,0
2009-04-14 16:00:00,0.455,0.1436,2.0167,0.455,16,1,4,0,0,0.4231,1.2122,0.3351,1.1192,0.9556,0
2009-04-14 17:00:00,0.4277,0.1108,1.8767,0.4277,17,1,4,0,0,0.455,0.4633,0.37,1.1177,0.9553,0
2009-04-14 18:00:00,0.4631,0.1169,2.0267,0.4631,18,1,4,0,0,0.4277,1.2089,0.4602,1.0867,0.9553,0
2009-04-14 19:00:00,2.6756,0.2927,11.3967,2.6756,19,1,4,0,0,0.4631,0.8418,0.7072,1.1631,0.9603,0
2009-04-14 20:00:00,2.2335,0.1525,9.48,2.2335,20,1,4,0,0,2.6756,3.4582,2.1163,1.112,0.961,0
2009-04-14 21:00:00,1.8708,0.1161,7.8567,1.8708,21,1,4,0,0,2.2335,2.6158,2.3094,1.081,0.9588,0
2009-04-14 22:00:00,1.8023,0.086,7.43,1.8023,22,1,4,0,0,1.8708,2.0567,1.9566,1.0704,0.9582,0
2009-04-14 23:00:00,0.6929,0.1572,2.94,0.6929,23,1,4,0,0,1.8023,1.3571,0.649,1.0427,0.958,0
2009-04-15 00:00:00,0.5006,0.0924,2.13,0.5006,0,2,4,0,1,0.6929,0.4273,1.1637,1.0458,0.9599,0
2009-04-15 01:00:00,0.5789,0.1385,2.51,0.5789,1,2,4,0,1,0.5006,0.4592,0.4229,1.0508,0.9592,0
2009-04-15 02:00:00,0.6049,0.0966,2.5967,0.6049,2,2,4,0,1,0.5789,0.448,0.4484,1.0573,0.9584,0
2009-04-15 03:00:00,0.5354,0.1217,2.3233,0.5354,3,2,4,0,1,0.6049,0.4038,0.4064,1.0628,0.9578,0
2009-04-15 04:00:00,0.5331,0.0723,2.29,0.5331,4,2,4,0,1,0.5354,0.4554,0.3995,1.066,0.9571,0
2009-04-15 05:00:00,0.5196,0.1244,2.2167,0.5196,5,2,4,0,1,0.5331,0.3938,0.4098,1.0713,0.9565,0
2009-04-15 06:00:00,0.9036,0.0789,3.7867,0.9036,6,2,4,0,1,0.5196,0.9627,0.8245,1.0688,0.9563,0
2009-04-15 07:00:00,1.6485,0.141,6.8667,1.6485,7,2,4,0,0,0.9036,2.0542,2.213,1.0519,0.954,0
2009-04-15 08:00:00,1.2019,0.0944,5.0,1.2019,8,2,4,0,0,1.6485,1.6679,1.4776,1.0325,0.9539,0
2009-04-15 09:00:00,0.4638,0.1467,2.1,0.4638,9,2,4,0,0,1.2019,1.4265,1.5108,0.9924,0.9558,0
2009-04-15 10:00:00,0.3712,0.0804,1.6333,0.3712,10,2,4,0,0,0.4638,1.7534,1.5343,0.9348,0.9582,0
2009-04-15 11:00:00,0.4628,0.1454,2.0833,0.4628,11,2,4,0,0,0.3712,1.2905,1.5228,0.9003,0.96,0
2009-04-15 12:00:00,0.3925,0.1147,1.7433,0.3925,12,2,4,0,0,0.4628,1.3833,0.5649,0.859,0.9608,0
2009-04-15 13:00:00,0.4391,0.1163,1.9267,0.4391,13,2,4,0,0,0.3925,0.4328,0.5756,0.8593,0.9615,0
2009-04-15 14:00:00,0.4114,0.1418,1.87,0.4114,14,2,4,0,0,0.4391,0.4228,2.2546,0.8588,0.9606,0
2009-04-15 15:00:00,0.4313,0.1046,1.8533,0.4313,15,2,4,0,0,0.4114,0.4231,0.987,0.8591,0.9624,0
2009-04-15 16:00:00,0.667,0.1381,2.9233,0.667,16,2,4,0,0,0.4313,0.455,0.8788,0.868,0.9631,0
2009-04-15 17:00:00,0.7982,0.1055,3.3633,0.7982,17,2,4,0,0,0.667,0.4277,0.7893,0.8834,0.963,0
2009-04-15 18:00:00,0.7114,0.27,3.1567,0.7114,18,2,4,0,0,0.7982,0.4631,0.4328,0.8938,0.9619,0
2009-04-15 19:00:00,1.841,0.3105,7.84,1.841,19,2,4,0,0,0.7114,2.6756,0.4591,0.859,0.961,0
2009-04-15 20:00:00,2.0874,0.2152,8.7367,2.0874,20,2,4,0,0,1.841,2.2335,2.0883,0.8529,0.961,0
2009-04-15 21:00:00,2.4345,0.1085,10.21,2.4345,21,2,4,0,0,2.0874,1.8708,2.4451,0.8764,0.9609,0
2009-04-15 22:00:00,1.299,0.1396,5.5233,1.299,22,2,4,0,0,2.4345,1.8023,1.3433,0.8554,0.9609,0
2009-04-15 23:00:00,0.4307,0.0839,1.98,0.4307,23,2,4,0,0,1.299,0.6929,0.4242,0.8445,0.9609,0
2009-04-16 00:00:00,0.4703,0.1491,2.12,0.4703,0,3,4,0,1,0.4307,0.5006,0.4315,0.8432,0.9607,0
